,condition,sampleID,targetID,status
3786,ConditionC,known22,m10,absent
3787,ConditionC,known22,m11,absent
3788,ConditionC,known22,m12,absent
3789,ConditionC,known22,m13,absent
3790,ConditionC,known22,m14,present
3791,ConditionC,known22,m15,absent
3792,ConditionC,known22,m16,absent
3793,ConditionC,known22,m17,absent
3794,ConditionC,known22,m18,absent
3795,ConditionC,known22,m19,absent
3796,ConditionC,known22,m20,absent
3797,ConditionC,known22,m21,absent
3798,ConditionC,known22,m22,present
3799,ConditionC,known22,m23,absent
3800,ConditionC,known22,m24,absent
3801,ConditionC,known22,m25,absent
3802,ConditionC,known22,m26,absent
3803,ConditionC,known22,m27,absent
3804,ConditionC,known22,m28,absent
3805,ConditionC,known22,m29,absent
3806,ConditionC,known22,m30,present
3807,ConditionC,known22,m31,absent
3808,ConditionC,known23,m0,absent
3809,ConditionC,known23,m1,absent
3810,ConditionC,known23,m2,absent
3811,ConditionC,known23,m3,absent
3812,ConditionC,known23,m4,absent
3813,ConditionC,known23,m5,absent
3814,ConditionC,known23,m6,absent
3815,ConditionC,known23,m7,present
3816,ConditionC,known23,m8,absent
3817,ConditionC,known23,m9,absent
3818,ConditionC,known23,m10,absent
3819,ConditionC,known23,m11,absent
3820,ConditionC,known23,m12,absent
3821,ConditionC,known23,m13,absent
3822,ConditionC,known23,m14,absent
3823,ConditionC,known23,m15,present
3824,ConditionC,known23,m16,absent
3825,ConditionC,known23,m17,absent
3826,ConditionC,known23,m18,absent
3827,ConditionC,known23,m19,absent
3828,ConditionC,known23,m20,absent
3829,ConditionC,known23,m21,absent
3830,ConditionC,known23,m22,absent
3831,ConditionC,known23,m23,present
3832,ConditionC,known23,m24,absent
3833,ConditionC,known23,m25,absent
3834,ConditionC,known23,m26,absent
3835,ConditionC,known23,m27,absent
3836,ConditionC,known23,m28,absent
3837,ConditionC,known23,m29,absent
3838,ConditionC,known23,m30,absent
3839,ConditionC,known23,m31,present
3840,ConditionC,known24,m0,present
3841,ConditionC,known24,m1,absent
3842,ConditionC,known24,m2,absent
3843,ConditionC,known24,m3,absent
3844,ConditionC,known24,m4,absent
3845,ConditionC,known24,m5,absent
3846,ConditionC,known24,m6,absent
3847,ConditionC,known24,m7,absent
3848,ConditionC,known24,m8,present
3849,ConditionC,known24,m9,absent
3850,ConditionC,known24,m10,absent
3851,ConditionC,known24,m11,absent
3852,ConditionC,known24,m12,absent
3853,ConditionC,known24,m13,absent
3854,ConditionC,known24,m14,absent
3855,ConditionC,known24,m15,absent
3856,ConditionC,known24,m16,present
3857,ConditionC,known24,m17,absent
3858,ConditionC,known24,m18,absent
3859,ConditionC,known24,m19,absent
3860,ConditionC,known24,m20,absent
3861,ConditionC,known24,m21,absent
3862,ConditionC,known24,m22,absent
3863,ConditionC,known24,m23,absent
3864,ConditionC,known24,m24,present
3865,ConditionC,known24,m25,absent
3866,ConditionC,known24,m26,absent
3867,ConditionC,known24,m27,absent
3868,ConditionC,known24,m28,absent
3869,ConditionC,known24,m29,absent
3870,ConditionC,known24,m30,absent
3871,ConditionC,known24,m31,absent
3872,ConditionC,known25,m0,absent
3873,ConditionC,known25,m1,present
3874,ConditionC,known25,m2,absent
3875,ConditionC,known25,m3,absent
3876,ConditionC,known25,m4,absent
3877,ConditionC,known25,m5,absent
3878,ConditionC,known25,m6,absent
3879,ConditionC,known25,m7,absent
3880,ConditionC,known25,m8,absent
3881,ConditionC,known25,m9,present
3882,ConditionC,known25,m10,absent
3883,ConditionC,known25,m11,absent
3884,ConditionC,known25,m12,absent
3885,ConditionC,known25,m13,absent
3886,ConditionC,known25,m14,absent
3887,ConditionC,known25,m15,absent
3888,ConditionC,known25,m16,absent
3889,ConditionC,known25,m17,present
3890,ConditionC,known25,m18,absent
3891,ConditionC,known25,m19,absent
3892,ConditionC,known25,m20,absent
3893,ConditionC,known25,m21,absent
3894,ConditionC,known25,m22,absent
3895,ConditionC,known25,m23,absent
3896,ConditionC,known25,m24,absent
3897,ConditionC,known25,m25,present
3898,ConditionC,known25,m26,absent
3899,ConditionC,known25,m27,absent
3900,ConditionC,known25,m28,absent
3901,ConditionC,known25,m29,absent
3902,ConditionC,known25,m30,absent
3903,ConditionC,known25,m31,absent
3904,ConditionC,known26,m0,absent
3905,ConditionC,known26,m1,absent
3906,ConditionC,known26,m2,present
3907,ConditionC,known26,m3,absent
3908,ConditionC,known26,m4,absent
3909,ConditionC,known26,m5,absent
3910,ConditionC,known26,m6,absent
3911,ConditionC,known26,m7,absent
3912,ConditionC,known26,m8,absent
3913,ConditionC,known26,m9,absent
3914,ConditionC,known26,m10,present
3915,ConditionC,known26,m11,absent
3916,ConditionC,known26,m12,absent
3917,ConditionC,known26,m13,absent
3918,ConditionC,known26,m14,absent
3919,ConditionC,known26,m15,absent
3920,ConditionC,known26,m16,absent
3921,ConditionC,known26,m17,absent
3922,ConditionC,known26,m18,present
3923,ConditionC,known26,m19,absent
3924,ConditionC,known26,m20,absent
3925,ConditionC,known26,m21,absent
3926,ConditionC,known26,m22,absent
3927,ConditionC,known26,m23,absent
3928,ConditionC,known26,m24,absent
3929,ConditionC,known26,m25,absent
3930,ConditionC,known26,m26,present
3931,ConditionC,known26,m27,absent
3932,ConditionC,known26,m28,absent
3933,ConditionC,known26,m29,absent
3934,ConditionC,known26,m30,absent
3935,ConditionC,known26,m31,absent
3936,ConditionC,known27,m0,absent
3937,ConditionC,known27,m1,absent
3938,ConditionC,known27,m2,absent
3939,ConditionC,known27,m3,present
3940,ConditionC,known27,m4,absent
3941,ConditionC,known27,m5,absent
3942,ConditionC,known27,m6,absent
3943,ConditionC,known27,m7,absent
3944,ConditionC,known27,m8,absent
3945,ConditionC,known27,m9,absent
3946,ConditionC,known27,m10,absent
3947,ConditionC,known27,m11,present
3948,ConditionC,known27,m12,absent
3949,ConditionC,known27,m13,absent
3950,ConditionC,known27,m14,absent
3951,ConditionC,known27,m15,absent
3952,ConditionC,known27,m16,absent
3953,ConditionC,known27,m17,absent
3954,ConditionC,known27,m18,absent
3955,ConditionC,known27,m19,present
3956,ConditionC,known27,m20,absent
3957,ConditionC,known27,m21,absent
3958,ConditionC,known27,m22,absent
3959,ConditionC,known27,m23,absent
3960,ConditionC,known27,m24,absent
3961,ConditionC,known27,m25,absent
3962,ConditionC,known27,m26,absent
3963,ConditionC,known27,m27,present
3964,ConditionC,known27,m28,absent
3965,ConditionC,known27,m29,absent
3966,ConditionC,known27,m30,absent
3967,ConditionC,known27,m31,absent
3968,ConditionC,known28,m0,absent
3969,ConditionC,known28,m1,absent
3970,ConditionC,known28,m2,absent
3971,ConditionC,known28,m3,absent
3972,ConditionC,known28,m4,present
3973,ConditionC,known28,m5,absent
3974,ConditionC,known28,m6,absent
3975,ConditionC,known28,m7,absent
3976,ConditionC,known28,m8,absent
3977,ConditionC,known28,m9,absent
3978,ConditionC,known28,m10,absent
3979,ConditionC,known28,m11,absent
3980,ConditionC,known28,m12,present
3981,ConditionC,known28,m13,absent
3982,ConditionC,known28,m14,absent
3983,ConditionC,known28,m15,absent
3984,ConditionC,known28,m16,absent
3985,ConditionC,known28,m17,absent
3986,ConditionC,known28,m18,absent
3987,ConditionC,known28,m19,absent
3988,ConditionC,known28,m20,present
3989,ConditionC,known28,m21,absent
3990,ConditionC,known28,m22,absent
3991,ConditionC,known28,m23,absent
3992,ConditionC,known28,m24,absent
3993,ConditionC,known28,m25,absent
3994,ConditionC,known28,m26,absent
3995,ConditionC,known28,m27,absent
3996,ConditionC,known28,m28,present
3997,ConditionC,known28,m29,absent
3998,ConditionC,known28,m30,absent
3999,ConditionC,known28,m31,absent
4000,ConditionC,known29,m0,absent
4001,ConditionC,known29,m1,absent
4002,ConditionC,known29,m2,absent
4003,ConditionC,known29,m3,absent
4004,ConditionC,known29,m4,absent
4005,ConditionC,known29,m5,present
4006,ConditionC,known29,m6,absent
4007,ConditionC,known29,m7,absent
4008,ConditionC,known29,m8,absent
4009,ConditionC,known29,m9,absent
4010,ConditionC,known29,m10,absent
4011,ConditionC,known29,m11,absent
4012,ConditionC,known29,m12,absent
4013,ConditionC,known29,m13,present
4014,ConditionC,known29,m14,absent
4015,ConditionC,known29,m15,absent
4016,ConditionC,known29,m16,absent
4017,ConditionC,known29,m17,absent
4018,ConditionC,known29,m18,absent
4019,ConditionC,known29,m19,absent
4020,ConditionC,known29,m20,absent
4021,ConditionC,known29,m21,present
4022,ConditionC,known29,m22,absent
4023,ConditionC,known29,m23,absent
4024,ConditionC,known29,m24,absent
4025,ConditionC,known29,m25,absent
4026,ConditionC,known29,m26,absent
4027,ConditionC,known29,m27,absent
4028,ConditionC,known29,m28,absent
4029,ConditionC,known29,m29,present
4030,ConditionC,known29,m30,absent
4031,ConditionC,known29,m31,absent
4032,ConditionC,known30,m0,absent
4033,ConditionC,known30,m1,absent
4034,ConditionC,known30,m2,absent
4035,ConditionC,known30,m3,absent
4036,ConditionC,known30,m4,absent
4037,ConditionC,known30,m5,absent
4038,ConditionC,known30,m6,present
4039,ConditionC,known30,m7,absent
4040,ConditionC,known30,m8,absent
4041,ConditionC,known30,m9,absent
4042,ConditionC,known30,m10,absent
4043,ConditionC,known30,m11,absent
4044,ConditionC,known30,m12,absent
4045,ConditionC,known30,m13,absent
4046,ConditionC,known30,m14,present
4047,ConditionC,known30,m15,absent
4048,ConditionC,known30,m16,absent
4049,ConditionC,known30,m17,absent
4050,ConditionC,known30,m18,absent
4051,ConditionC,known30,m19,absent
4052,ConditionC,known30,m20,absent
4053,ConditionC,known30,m21,absent
4054,ConditionC,known30,m22,present
4055,ConditionC,known30,m23,absent
4056,ConditionC,known30,m24,absent
4057,ConditionC,known30,m25,absent
4058,ConditionC,known30,m26,absent
4059,ConditionC,known30,m27,absent
4060,ConditionC,known30,m28,absent
4061,ConditionC,known30,m29,absent
4062,ConditionC,known30,m30,present
4063,ConditionC,known30,m31,absent
4064,ConditionC,known31,m0,absent
4065,ConditionC,known31,m1,absent
4066,ConditionC,known31,m2,absent
4067,ConditionC,known31,m3,absent
4068,ConditionC,known31,m4,absent
4069,ConditionC,known31,m5,absent
4070,ConditionC,known31,m6,absent
4071,ConditionC,known31,m7,present
4072,ConditionC,known31,m8,absent
4073,ConditionC,known31,m9,absent
4074,ConditionC,known31,m10,absent
4075,ConditionC,known31,m11,absent
4076,ConditionC,known31,m12,absent
4077,ConditionC,known31,m13,absent
4078,ConditionC,known31,m14,absent
4079,ConditionC,known31,m15,present
4080,ConditionC,known31,m16,absent
4081,ConditionC,known31,m17,absent
4082,ConditionC,known31,m18,absent
4083,ConditionC,known31,m19,absent
4084,ConditionC,known31,m20,absent
4085,ConditionC,known31,m21,absent
4086,ConditionC,known31,m22,absent
4087,ConditionC,known31,m23,present
4088,ConditionC,known31,m24,absent
4089,ConditionC,known31,m25,absent
4090,ConditionC,known31,m26,absent
4091,ConditionC,known31,m27,absent
4092,ConditionC,known31,m28,absent
4093,ConditionC,known31,m29,absent
4094,ConditionC,known31,m30,absent
4095,ConditionC,known31,m31,present
4096,ConditionC,unknown0,m0,unknown
4097,ConditionC,unknown0,m1,unknown
4098,ConditionC,unknown0,m2,unknown
4099,ConditionC,unknown0,m3,unknown
4100,ConditionC,unknown0,m4,unknown
4101,ConditionC,unknown0,m5,unknown
4102,ConditionC,unknown0,m6,unknown
4103,ConditionC,unknown0,m7,unknown
4104,ConditionC,unknown0,m8,unknown
4105,ConditionC,unknown0,m9,unknown
4106,ConditionC,unknown0,m10,unknown
4107,ConditionC,unknown0,m11,unknown
4108,ConditionC,unknown0,m12,unknown
4109,ConditionC,unknown0,m13,unknown
4110,ConditionC,unknown0,m14,unknown
4111,ConditionC,unknown0,m15,unknown
4112,ConditionC,unknown0,m16,unknown
4113,ConditionC,unknown0,m17,unknown
4114,ConditionC,unknown0,m18,unknown
4115,ConditionC,unknown0,m19,unknown
4116,ConditionC,unknown0,m20,unknown
4117,ConditionC,unknown0,m21,unknown
4118,ConditionC,unknown0,m22,unknown
4119,ConditionC,unknown0,m23,unknown
4120,ConditionC,unknown0,m24,unknown
4121,ConditionC,unknown0,m25,unknown
4122,ConditionC,unknown0,m26,unknown
4123,ConditionC,unknown0,m27,unknown
4124,ConditionC,unknown0,m28,unknown
4125,ConditionC,unknown0,m29,unknown
4126,ConditionC,unknown0,m30,unknown
4127,ConditionC,unknown0,m31,unknown
4128,ConditionC,unknown1,m0,unknown
4129,ConditionC,unknown1,m1,unknown
4130,ConditionC,unknown1,m2,unknown
4131,ConditionC,unknown1,m3,unknown
4132,ConditionC,unknown1,m4,unknown
4133,ConditionC,unknown1,m5,unknown
4134,ConditionC,unknown1,m6,unknown
4135,ConditionC,unknown1,m7,unknown
4136,ConditionC,unknown1,m8,unknown
4137,ConditionC,unknown1,m9,unknown
4138,ConditionC,unknown1,m10,unknown
4139,ConditionC,unknown1,m11,unknown
4140,ConditionC,unknown1,m12,unknown
4141,ConditionC,unknown1,m13,unknown
4142,ConditionC,unknown1,m14,unknown
4143,ConditionC,unknown1,m15,unknown
4144,ConditionC,unknown1,m16,unknown
4145,ConditionC,unknown1,m17,unknown
4146,ConditionC,unknown1,m18,unknown
4147,ConditionC,unknown1,m19,unknown
4148,ConditionC,unknown1,m20,unknown
4149,ConditionC,unknown1,m21,unknown
4150,ConditionC,unknown1,m22,unknown
4151,ConditionC,unknown1,m23,unknown
4152,ConditionC,unknown1,m24,unknown
4153,ConditionC,unknown1,m25,unknown
4154,ConditionC,unknown1,m26,unknown
4155,ConditionC,unknown1,m27,unknown
4156,ConditionC,unknown1,m28,unknown
4157,ConditionC,unknown1,m29,unknown
4158,ConditionC,unknown1,m30,unknown
4159,ConditionC,unknown1,m31,unknown
4160,ConditionC,unknown2,m0,unknown
4161,ConditionC,unknown2,m1,unknown
4162,ConditionC,unknown2,m2,unknown
4163,ConditionC,unknown2,m3,unknown
4164,ConditionC,unknown2,m4,unknown
4165,ConditionC,unknown2,m5,unknown
4166,ConditionC,unknown2,m6,unknown
4167,ConditionC,unknown2,m7,unknown
4168,ConditionC,unknown2,m8,unknown
4169,ConditionC,unknown2,m9,unknown
4170,ConditionC,unknown2,m10,unknown
4171,ConditionC,unknown2,m11,unknown
4172,ConditionC,unknown2,m12,unknown
4173,ConditionC,unknown2,m13,unknown
4174,ConditionC,unknown2,m14,unknown
4175,ConditionC,unknown2,m15,unknown
4176,ConditionC,unknown2,m16,unknown
4177,ConditionC,unknown2,m17,unknown
4178,ConditionC,unknown2,m18,unknown
4179,ConditionC,unknown2,m19,unknown
4180,ConditionC,unknown2,m20,unknown
4181,ConditionC,unknown2,m21,unknown
4182,ConditionC,unknown2,m22,unknown
4183,ConditionC,unknown2,m23,unknown
4184,ConditionC,unknown2,m24,unknown
4185,ConditionC,unknown2,m25,unknown
4186,ConditionC,unknown2,m26,unknown
4187,ConditionC,unknown2,m27,unknown
4188,ConditionC,unknown2,m28,unknown
4189,ConditionC,unknown2,m29,unknown
4190,ConditionC,unknown2,m30,unknown
4191,ConditionC,unknown2,m31,unknown
4192,ConditionC,unknown3,m0,unknown
4193,ConditionC,unknown3,m1,unknown
4194,ConditionC,unknown3,m2,unknown
4195,ConditionC,unknown3,m3,unknown
4196,ConditionC,unknown3,m4,unknown
4197,ConditionC,unknown3,m5,unknown
4198,ConditionC,unknown3,m6,unknown
4199,ConditionC,unknown3,m7,unknown
4200,ConditionC,unknown3,m8,unknown
4201,ConditionC,unknown3,m9,unknown
4202,ConditionC,unknown3,m10,unknown
4203,ConditionC,unknown3,m11,unknown
4204,ConditionC,unknown3,m12,unknown
4205,ConditionC,unknown3,m13,unknown
4206,ConditionC,unknown3,m14,unknown
4207,ConditionC,unknown3,m15,unknown
4208,ConditionC,unknown3,m16,unknown
4209,ConditionC,unknown3,m17,unknown
4210,ConditionC,unknown3,m18,unknown
4211,ConditionC,unknown3,m19,unknown
4212,ConditionC,unknown3,m20,unknown
4213,ConditionC,unknown3,m21,unknown
4214,ConditionC,unknown3,m22,unknown
4215,ConditionC,unknown3,m23,unknown
4216,ConditionC,unknown3,m24,unknown
4217,ConditionC,unknown3,m25,unknown
4218,ConditionC,unknown3,m26,unknown
4219,ConditionC,unknown3,m27,unknown
4220,ConditionC,unknown3,m28,unknown
4221,ConditionC,unknown3,m29,unknown
4222,ConditionC,unknown3,m30,unknown
4223,ConditionC,unknown3,m31,unknown
4224,ConditionC,unknown4,m0,unknown
4225,ConditionC,unknown4,m1,unknown
4226,ConditionC,unknown4,m2,unknown
4227,ConditionC,unknown4,m3,unknown
4228,ConditionC,unknown4,m4,unknown
4229,ConditionC,unknown4,m5,unknown
4230,ConditionC,unknown4,m6,unknown
4231,ConditionC,unknown4,m7,unknown
4232,ConditionC,unknown4,m8,unknown
4233,ConditionC,unknown4,m9,unknown
4234,ConditionC,unknown4,m10,unknown
4235,ConditionC,unknown4,m11,unknown
4236,ConditionC,unknown4,m12,unknown
4237,ConditionC,unknown4,m13,unknown
4238,ConditionC,unknown4,m14,unknown
4239,ConditionC,unknown4,m15,unknown
4240,ConditionC,unknown4,m16,unknown
4241,ConditionC,unknown4,m17,unknown
4242,ConditionC,unknown4,m18,unknown
4243,ConditionC,unknown4,m19,unknown
4244,ConditionC,unknown4,m20,unknown
4245,ConditionC,unknown4,m21,unknown
4246,ConditionC,unknown4,m22,unknown
4247,ConditionC,unknown4,m23,unknown
4248,ConditionC,unknown4,m24,unknown
4249,ConditionC,unknown4,m25,unknown
4250,ConditionC,unknown4,m26,unknown
4251,ConditionC,unknown4,m27,unknown
4252,ConditionC,unknown4,m28,unknown
4253,ConditionC,unknown4,m29,unknown
4254,ConditionC,unknown4,m30,unknown
4255,ConditionC,unknown4,m31,unknown
4256,ConditionC,unknown5,m0,unknown
4257,ConditionC,unknown5,m1,unknown
4258,ConditionC,unknown5,m2,unknown
4259,ConditionC,unknown5,m3,unknown
4260,ConditionC,unknown5,m4,unknown
4261,ConditionC,unknown5,m5,unknown
4262,ConditionC,unknown5,m6,unknown
4263,ConditionC,unknown5,m7,unknown
4264,ConditionC,unknown5,m8,unknown
4265,ConditionC,unknown5,m9,unknown
4266,ConditionC,unknown5,m10,unknown
4267,ConditionC,unknown5,m11,unknown
4268,ConditionC,unknown5,m12,unknown
4269,ConditionC,unknown5,m13,unknown
4270,ConditionC,unknown5,m14,unknown
4271,ConditionC,unknown5,m15,unknown
4272,ConditionC,unknown5,m16,unknown
4273,ConditionC,unknown5,m17,unknown
4274,ConditionC,unknown5,m18,unknown
4275,ConditionC,unknown5,m19,unknown
4276,ConditionC,unknown5,m20,unknown
4277,ConditionC,unknown5,m21,unknown
4278,ConditionC,unknown5,m22,unknown
4279,ConditionC,unknown5,m23,unknown
4280,ConditionC,unknown5,m24,unknown
4281,ConditionC,unknown5,m25,unknown
4282,ConditionC,unknown5,m26,unknown
4283,ConditionC,unknown5,m27,unknown
4284,ConditionC,unknown5,m28,unknown
4285,ConditionC,unknown5,m29,unknown
4286,ConditionC,unknown5,m30,unknown
4287,ConditionC,unknown5,m31,unknown
4288,ConditionC,unknown6,m0,unknown
4289,ConditionC,unknown6,m1,unknown
4290,ConditionC,unknown6,m2,unknown
4291,ConditionC,unknown6,m3,unknown
4292,ConditionC,unknown6,m4,unknown
4293,ConditionC,unknown6,m5,unknown
4294,ConditionC,unknown6,m6,unknown
4295,ConditionC,unknown6,m7,unknown
4296,ConditionC,unknown6,m8,unknown
4297,ConditionC,unknown6,m9,unknown
4298,ConditionC,unknown6,m10,unknown
4299,ConditionC,unknown6,m11,unknown
4300,ConditionC,unknown6,m12,unknown
4301,ConditionC,unknown6,m13,unknown
4302,ConditionC,unknown6,m14,unknown
4303,ConditionC,unknown6,m15,unknown
4304,ConditionC,unknown6,m16,unknown
4305,ConditionC,unknown6,m17,unknown
4306,ConditionC,unknown6,m18,unknown
4307,ConditionC,unknown6,m19,unknown
4308,ConditionC,unknown6,m20,unknown
4309,ConditionC,unknown6,m21,unknown
4310,ConditionC,unknown6,m22,unknown
4311,ConditionC,unknown6,m23,unknown
4312,ConditionC,unknown6,m24,unknown
4313,ConditionC,unknown6,m25,unknown
4314,ConditionC,unknown6,m26,unknown
4315,ConditionC,unknown6,m27,unknown
4316,ConditionC,unknown6,m28,unknown
4317,ConditionC,unknown6,m29,unknown
4318,ConditionC,unknown6,m30,unknown
4319,ConditionC,unknown6,m31,unknown
4320,ConditionC,unknown7,m0,unknown
4321,ConditionC,unknown7,m1,unknown
4322,ConditionC,unknown7,m2,unknown
4323,ConditionC,unknown7,m3,unknown
4324,ConditionC,unknown7,m4,unknown
4325,ConditionC,unknown7,m5,unknown
4326,ConditionC,unknown7,m6,unknown
4327,ConditionC,unknown7,m7,unknown
4328,ConditionC,unknown7,m8,unknown
4329,ConditionC,unknown7,m9,unknown
4330,ConditionC,unknown7,m10,unknown
4331,ConditionC,unknown7,m11,unknown
4332,ConditionC,unknown7,m12,unknown
4333,ConditionC,unknown7,m13,unknown
4334,ConditionC,unknown7,m14,unknown
4335,ConditionC,unknown7,m15,unknown
4336,ConditionC,unknown7,m16,unknown
4337,ConditionC,unknown7,m17,unknown
4338,ConditionC,unknown7,m18,unknown
4339,ConditionC,unknown7,m19,unknown
4340,ConditionC,unknown7,m20,unknown
4341,ConditionC,unknown7,m21,unknown
4342,ConditionC,unknown7,m22,unknown
4343,ConditionC,unknown7,m23,unknown
4344,ConditionC,unknown7,m24,unknown
4345,ConditionC,unknown7,m25,unknown
4346,ConditionC,unknown7,m26,unknown
4347,ConditionC,unknown7,m27,unknown
4348,ConditionC,unknown7,m28,unknown
4349,ConditionC,unknown7,m29,unknown
4350,ConditionC,unknown7,m30,unknown
4351,ConditionC,unknown7,m31,unknown
4352,ConditionC,unknown8,m0,unknown
4353,ConditionC,unknown8,m1,unknown
4354,ConditionC,unknown8,m2,unknown
4355,ConditionC,unknown8,m3,unknown
4356,ConditionC,unknown8,m4,unknown
4357,ConditionC,unknown8,m5,unknown
4358,ConditionC,unknown8,m6,unknown
4359,ConditionC,unknown8,m7,unknown
4360,ConditionC,unknown8,m8,unknown
4361,ConditionC,unknown8,m9,unknown
4362,ConditionC,unknown8,m10,unknown
4363,ConditionC,unknown8,m11,unknown
4364,ConditionC,unknown8,m12,unknown
4365,ConditionC,unknown8,m13,unknown
4366,ConditionC,unknown8,m14,unknown
4367,ConditionC,unknown8,m15,unknown
4368,ConditionC,unknown8,m16,unknown
4369,ConditionC,unknown8,m17,unknown
4370,ConditionC,unknown8,m18,unknown
4371,ConditionC,unknown8,m19,unknown
4372,ConditionC,unknown8,m20,unknown
4373,ConditionC,unknown8,m21,unknown
4374,ConditionC,unknown8,m22,unknown
4375,ConditionC,unknown8,m23,unknown
4376,ConditionC,unknown8,m24,unknown
4377,ConditionC,unknown8,m25,unknown
4378,ConditionC,unknown8,m26,unknown
4379,ConditionC,unknown8,m27,unknown
4380,ConditionC,unknown8,m28,unknown
4381,ConditionC,unknown8,m29,unknown
4382,ConditionC,unknown8,m30,unknown
4383,ConditionC,unknown8,m31,unknown
4384,ConditionC,unknown9,m0,unknown
4385,ConditionC,unknown9,m1,unknown
4386,ConditionC,unknown9,m2,unknown
4387,ConditionC,unknown9,m3,unknown
4388,ConditionC,unknown9,m4,unknown
4389,ConditionC,unknown9,m5,unknown
4390,ConditionC,unknown9,m6,unknown
4391,ConditionC,unknown9,m7,unknown
4392,ConditionC,unknown9,m8,unknown
4393,ConditionC,unknown9,m9,unknown
4394,ConditionC,unknown9,m10,unknown
4395,ConditionC,unknown9,m11,unknown
4396,ConditionC,unknown9,m12,unknown
4397,ConditionC,unknown9,m13,unknown
4398,ConditionC,unknown9,m14,unknown
4399,ConditionC,unknown9,m15,unknown
4400,ConditionC,unknown9,m16,unknown
4401,ConditionC,unknown9,m17,unknown
4402,ConditionC,unknown9,m18,unknown
4403,ConditionC,unknown9,m19,unknown
4404,ConditionC,unknown9,m20,unknown
4405,ConditionC,unknown9,m21,unknown
4406,ConditionC,unknown9,m22,unknown
4407,ConditionC,unknown9,m23,unknown
4408,ConditionC,unknown9,m24,unknown
4409,ConditionC,unknown9,m25,unknown
4410,ConditionC,unknown9,m26,unknown
4411,ConditionC,unknown9,m27,unknown
4412,ConditionC,unknown9,m28,unknown
4413,ConditionC,unknown9,m29,unknown
4414,ConditionC,unknown9,m30,unknown
4415,ConditionC,unknown9,m31,unknown
4416,ConditionC,unknown10,m0,unknown
4417,ConditionC,unknown10,m1,unknown
4418,ConditionC,unknown10,m2,unknown
4419,ConditionC,unknown10,m3,unknown
4420,ConditionC,unknown10,m4,unknown
4421,ConditionC,unknown10,m5,unknown
4422,ConditionC,unknown10,m6,unknown
4423,ConditionC,unknown10,m7,unknown
4424,ConditionC,unknown10,m8,unknown
4425,ConditionC,unknown10,m9,unknown
4426,ConditionC,unknown10,m10,unknown
4427,ConditionC,unknown10,m11,unknown
4428,ConditionC,unknown10,m12,unknown
4429,ConditionC,unknown10,m13,unknown
4430,ConditionC,unknown10,m14,unknown
4431,ConditionC,unknown10,m15,unknown
4432,ConditionC,unknown10,m16,unknown
4433,ConditionC,unknown10,m17,unknown
4434,ConditionC,unknown10,m18,unknown
4435,ConditionC,unknown10,m19,unknown
4436,ConditionC,unknown10,m20,unknown
4437,ConditionC,unknown10,m21,unknown
4438,ConditionC,unknown10,m22,unknown
4439,ConditionC,unknown10,m23,unknown
4440,ConditionC,unknown10,m24,unknown
4441,ConditionC,unknown10,m25,unknown
4442,ConditionC,unknown10,m26,unknown
4443,ConditionC,unknown10,m27,unknown
4444,ConditionC,unknown10,m28,unknown
4445,ConditionC,unknown10,m29,unknown
4446,ConditionC,unknown10,m30,unknown
4447,ConditionC,unknown10,m31,unknown
4448,ConditionC,unknown11,m0,unknown
4449,ConditionC,unknown11,m1,unknown
4450,ConditionC,unknown11,m2,unknown
4451,ConditionC,unknown11,m3,unknown
4452,ConditionC,unknown11,m4,unknown
4453,ConditionC,unknown11,m5,unknown
4454,ConditionC,unknown11,m6,unknown
4455,ConditionC,unknown11,m7,unknown
4456,ConditionC,unknown11,m8,unknown
4457,ConditionC,unknown11,m9,unknown
4458,ConditionC,unknown11,m10,unknown
4459,ConditionC,unknown11,m11,unknown
4460,ConditionC,unknown11,m12,unknown
4461,ConditionC,unknown11,m13,unknown
4462,ConditionC,unknown11,m14,unknown
4463,ConditionC,unknown11,m15,unknown
4464,ConditionC,unknown11,m16,unknown
4465,ConditionC,unknown11,m17,unknown
4466,ConditionC,unknown11,m18,unknown
4467,ConditionC,unknown11,m19,unknown
4468,ConditionC,unknown11,m20,unknown
4469,ConditionC,unknown11,m21,unknown
4470,ConditionC,unknown11,m22,unknown
4471,ConditionC,unknown11,m23,unknown
4472,ConditionC,unknown11,m24,unknown
4473,ConditionC,unknown11,m25,unknown
4474,ConditionC,unknown11,m26,unknown
4475,ConditionC,unknown11,m27,unknown
4476,ConditionC,unknown11,m28,unknown
4477,ConditionC,unknown11,m29,unknown
4478,ConditionC,unknown11,m30,unknown
4479,ConditionC,unknown11,m31,unknown
4480,ConditionC,unknown12,m0,unknown
4481,ConditionC,unknown12,m1,unknown
4482,ConditionC,unknown12,m2,unknown
4483,ConditionC,unknown12,m3,unknown
4484,ConditionC,unknown12,m4,unknown
4485,ConditionC,unknown12,m5,unknown
4486,ConditionC,unknown12,m6,unknown
4487,ConditionC,unknown12,m7,unknown
4488,ConditionC,unknown12,m8,unknown
4489,ConditionC,unknown12,m9,unknown
4490,ConditionC,unknown12,m10,unknown
4491,ConditionC,unknown12,m11,unknown
4492,ConditionC,unknown12,m12,unknown
4493,ConditionC,unknown12,m13,unknown
4494,ConditionC,unknown12,m14,unknown
4495,ConditionC,unknown12,m15,unknown
4496,ConditionC,unknown12,m16,unknown
4497,ConditionC,unknown12,m17,unknown
